index,Opening,Opening Category,Opening Sub-Category,Sub-Category Score,Category Score,Difference
1245027,"Modern Defense: Averbakh Variation, Pseudo-Saemisch",Modern Defense," Averbakh Variation, Pseudo-Saemisch",-0.1875,0.012958833102284371,-0.20045883310228438
88289,French Defense,French Defense,,-0.18864774624373956,-0.001258634820278656,-0.1873891114234609
1065071,Pirc Defense: Roscher Gambit,Pirc Defense, Roscher Gambit,-0.1897018970189702,-0.006788996701572357,-0.18291290031739785
1965269,Kadas Opening,Kadas Opening,,-0.19218910585817062,-0.19272168118913377,0.0005325753309631531
1356217,Scotch Game #3,Scotch Game,3,-0.19402985074626866,0.11008204076400462,-0.3041118915102733
80434,"French Defense: Advance Variation, Nimzowitsch System",French Defense," Advance Variation, Nimzowitsch System",-0.19629509262268444,-0.001258634820278656,-0.19503645780240578
304083,Sicilian Defense: Hyperaccelerated Pterodactyl,Sicilian Defense, Hyperaccelerated Pterodactyl,-0.19651995905834185,-0.03165774109814676,-0.1648622179601951
1689339,Ponziani Opening: Ponziani Countergambit,Ponziani Opening, Ponziani Countergambit,-0.19791666666666666,-0.005595854922279792,-0.19232081174438687
1946233,Amar Opening: Paris Gambit,Amar Opening, Paris Gambit,-0.2,-0.43309859154929575,0.23309859154929574
1972798,"Benko Gambit Accepted, Central Storming Variation",Benko Gambit Accepted,Central Storming Variation,-0.2,-0.10729253981559095,-0.09270746018440906
1964233,"Queen's Indian Defense: Kasparov Variation, Botvinnik Attack",Queen's Indian Defense," Kasparov Variation, Botvinnik Attack",-0.2,-0.03280224929709466,-0.16719775070290535
1999580,Norwegian Defense,Norwegian Defense,,-0.2,-0.2,0.0
933622,"Italian Game: Evans Gambit, Leonhardt Countergambit",Italian Game," Evans Gambit, Leonhardt Countergambit",-0.2,0.09855521155830753,-0.29855521155830755
483568,"Sicilian Defense: O'Kelly Variation, Normal System, Cortlever Gambit",Sicilian Defense," O'Kelly Variation, Normal System, Cortlever Gambit",-0.2,-0.03165774109814676,-0.16834225890185325
924543,"Italian Game: Two Knights Defense, Polerio Defense",Italian Game," Two Knights Defense, Polerio Defense",-0.2,0.09855521155830753,-0.29855521155830755
933157,"Italian Game: Evans Gambit, Compromised Defense, Main Line",Italian Game," Evans Gambit, Compromised Defense, Main Line",-0.2,0.09855521155830753,-0.29855521155830755
933524,"Italian Game: Evans Gambit, Alapin-Steinitz Variation",Italian Game," Evans Gambit, Alapin-Steinitz Variation",-0.2,0.09855521155830753,-0.29855521155830755
486331,"Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line",Sicilian Defense," O'Kelly Variation, Venice System, Barcza Line",-0.2,-0.03165774109814676,-0.16834225890185325
508290,"Nimzowitsch Defense: El Columpio Defense, Pin Variation",Nimzowitsch Defense," El Columpio Defense, Pin Variation",-0.2,0.08834080717488789,-0.2883408071748879
1793605,"Nimzo-Indian Defense: Leningrad Variation, Benoni Defense",Nimzo-Indian Defense," Leningrad Variation, Benoni Defense",-0.2,0.0305304944063515,-0.2305304944063515
1523916,Bird Opening: Batavo-Polish Attack,Bird Opening, Batavo-Polish Attack,-0.2,0.032215161814688933,-0.23221516181468893
1399035,"Queen's Gambit Declined: Albin Countergambit, Janowski Variation",Queen's Gambit Declined," Albin Countergambit, Janowski Variation",-0.2,0.09342300002596526,-0.2934230000259653
976462,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Rare Line",King's Indian Defense," Fianchetto Variation, Yugoslav Variation, Rare Line",-0.2,0.01557349639325467,-0.21557349639325468
486433,Sicilian Defense: Coles Sicilian Gambit,Sicilian Defense, Coles Sicilian Gambit,-0.2,-0.03165774109814676,-0.16834225890185325
159374,"King's Gambit Accepted, Muzio Gambit, Sarratt Defense",King's Gambit Accepted,"Muzio Gambit, Sarratt Defense",-0.2018348623853211,0.15463105064498736,-0.3564659130303085
973715,"King's Indian Defense: Semi-Classical Variation, Benoni Variation",King's Indian Defense," Semi-Classical Variation, Benoni Variation",-0.20212765957446807,0.01557349639325467,-0.21770115596772274
474001,Sicilian Defense: Kveinis Variation,Sicilian Defense, Kveinis Variation,-0.20270270270270271,-0.03165774109814676,-0.17104496160455596
471926,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",Sicilian Defense," Najdorf Variation, English Attack, Anti-English",-0.20441988950276244,-0.03165774109814676,-0.17276214840461568
110781,"French Defense: La Bourdonnais Variation, Reuter Gambit",French Defense," La Bourdonnais Variation, Reuter Gambit",-0.20476190476190476,-0.001258634820278656,-0.2035032699416261
1349141,"Scotch Game: Classical Variation, Intermezzo Variation",Scotch Game," Classical Variation, Intermezzo Variation",-0.20578420467185762,0.11008204076400462,-0.3158662454358622
932595,"Italian Game: Classical Variation, Greco Gambit, Main Line",Italian Game," Classical Variation, Greco Gambit, Main Line",-0.20652173913043478,0.09855521155830753,-0.3050769506887423
1864836,Benoni Defense: Weenink Variation,Benoni Defense, Weenink Variation,-0.2072072072072072,-0.04835665985217802,-0.15885054735502918
1117381,King's Pawn Game: King's Head Opening #2,King's Pawn Game, King's Head Opening #2,-0.20774193548387096,0.018338335176117517,-0.22608027065998848
679976,Caro-Kann Defense: Ulysses Gambit,Caro-Kann Defense, Ulysses Gambit,-0.20786516853932585,-0.03327367742859188,-0.17459149111073397
1650552,"Ruy Lopez: Marshall Attack, Main Line",Ruy Lopez," Marshall Attack, Main Line",-0.20833333333333334,0.07842768035777334,-0.2867610136911067
1194661,English Opening: Achilles-Omega Gambit,English Opening, Achilles-Omega Gambit,-0.21052631578947367,0.07679435019574729,-0.287320665985221
485071,"Sicilian Defense: Four Knights Variation, Cobra Variation",Sicilian Defense," Four Knights Variation, Cobra Variation",-0.21052631578947367,-0.03165774109814676,-0.17886857469132691
1934357,"Gruenfeld Defense: Three Knights Variation, Paris Variation",Gruenfeld Defense," Three Knights Variation, Paris Variation",-0.21115537848605578,-0.062016806722689076,-0.1491385717633667
1130944,King's Pawn Game: Weber Gambit,King's Pawn Game, Weber Gambit,-0.21153846153846154,0.018338335176117517,-0.22987679671457906
1195413,English Opening: Adorjan Defense,English Opening, Adorjan Defense,-0.21212121212121213,0.07679435019574729,-0.2889155623169594
805045,Queen's Pawn Game: Huebsch Gambit,Queen's Pawn Game, Huebsch Gambit,-0.21238938053097345,0.041878140438289066,-0.25426752096926253
570761,Alekhine Defense: O'Sullivan Gambit,Alekhine Defense, O'Sullivan Gambit,-0.21296296296296297,-0.023092493906721197,-0.18987046905624178
1991723,"Benko Gambit Declined, Quiet Line",Benko Gambit Declined,Quiet Line,-0.21428571428571427,-0.09090909090909091,-0.12337662337662336
1642140,"Ruy Lopez: Exchange, Alekhine Variation",Ruy Lopez," Exchange, Alekhine Variation",-0.21428571428571427,0.07842768035777334,-0.2927133946434876
466402,"Sicilian Defense: Richter-Rauzer Variation, Modern Variation",Sicilian Defense," Richter-Rauzer Variation, Modern Variation",-0.21568627450980393,-0.03165774109814676,-0.18402853341165717
1893981,Van Geet Opening: Dougherty Gambit,Van Geet Opening, Dougherty Gambit,-0.21621621621621623,0.01658128875707738,-0.2327975049732936
156766,"King's Gambit Accepted, Hanstein Gambit",King's Gambit Accepted,Hanstein Gambit,-0.2192513368983957,0.15463105064498736,-0.3738823875433831
932027,"Italian Game: Evans Gambit, Anderssen Variation, Cordel Line",Italian Game," Evans Gambit, Anderssen Variation, Cordel Line",-0.21951219512195122,0.09855521155830753,-0.31806740668025874
469841,"Sicilian Defense: Scheveningen Variation, Vitolins Variation",Sicilian Defense," Scheveningen Variation, Vitolins Variation",-0.21951219512195122,-0.03165774109814676,-0.18785445402380446
1431542,Benko Gambit,Benko Gambit,,-0.22054380664652568,-0.1834710743801653,-0.037072732266360375
1503578,Indian Game: Dzindzi-Indian Defense,Indian Game, Dzindzi-Indian Defense,-0.2222222222222222,-0.05488098100504929,-0.16734124121717292
1999440,Irish Gambit,Irish Gambit,,-0.2222222222222222,-0.2222222222222222,0.0
118998,French Defense: Advance Variation #4,French Defense, Advance Variation #4,-0.22248381400824013,-0.001258634820278656,-0.22122517918796147
132029,"French Defense: Advance, Steinitz Variation",French Defense," Advance, Steinitz Variation",-0.2231237322515213,-0.001258634820278656,-0.22186509743124264
865028,Philidor Defense: Lion Variation,Philidor Defense, Lion Variation,-0.22344322344322345,0.12452173341872341,-0.34796495686194684
1993654,Portuguese Opening,Portuguese Opening,,-0.22573839662447256,-0.2222222222222222,-0.003516174402250355
1989015,Creepy Crawly Formation: Classical Defense,Creepy Crawly Formation, Classical Defense,-0.2261904761904762,-0.2261904761904762,0.0
1245063,Modern Defense: Beefeater Variation,Modern Defense, Beefeater Variation,-0.22727272727272727,0.012958833102284371,-0.24023156037501164
687019,Caro-Kann Defense: Toikkanen Gambit,Caro-Kann Defense, Toikkanen Gambit,-0.22727272727272727,-0.03327367742859188,-0.19399904984413538
130215,French Defense: Bird Invitation,French Defense, Bird Invitation,-0.22813688212927757,-0.001258634820278656,-0.22687824730899891
159131,"King's Gambit Accepted, Salvio Gambit",King's Gambit Accepted,Salvio Gambit,-0.23045267489711935,0.15463105064498736,-0.3850837255421067
1398837,Queen's Gambit Declined: Westphalian Variation,Queen's Gambit Declined, Westphalian Variation,-0.23076923076923078,0.09342300002596526,-0.32419223079519605
955469,"Queen's Gambit Accepted: Alekhine Defense, Borisenko-Furman Variation",Queen's Gambit Accepted," Alekhine Defense, Borisenko-Furman Variation",-0.23076923076923078,0.2135774218154081,-0.4443466525846389
1502957,"Indian Game: Paleface Attack, Blackmar-Diemer Gambit Deferred",Indian Game," Paleface Attack, Blackmar-Diemer Gambit Deferred",-0.23076923076923078,-0.05488098100504929,-0.1758882497641815
1999377,Blumenfeld Countergambit Accepted,Blumenfeld Countergambit Accepted,,-0.23076923076923078,-0.23076923076923078,0.0
874884,King's Indian Attack: Pachman System,King's Indian Attack, Pachman System,-0.23076923076923078,0.13056621323101966,-0.3613354440002504
485656,"Sicilian Defense: Scheveningen Variation, Fianchetto Variation",Sicilian Defense," Scheveningen Variation, Fianchetto Variation",-0.23076923076923078,-0.03165774109814676,-0.19911148967108402
1936335,Bogo-Indian Defense: Vitolins Variation,Bogo-Indian Defense, Vitolins Variation,-0.23255813953488372,0.032502708559046585,-0.2650608480939303
1643181,"Ruy Lopez: Closed Variations, Center Attack",Ruy Lopez," Closed Variations, Center Attack",-0.23255813953488372,0.07842768035777334,-0.31098581989265706
976432,"King's Indian Defense: Semi-Classical Variation, Exchange Variation",King's Indian Defense," Semi-Classical Variation, Exchange Variation",-0.23333333333333334,0.01557349639325467,-0.248906829726588
1926034,King's Gambit Declined: Falkbeer Countergambit,King's Gambit Declined, Falkbeer Countergambit,-0.23459715639810427,0.13670941099760922,-0.3713065673957135
430495,Sicilian Defense: Kan Variation,Sicilian Defense, Kan Variation,-0.23488372093023255,-0.03165774109814676,-0.2032259798320858
483913,"Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation",Sicilian Defense," Kan Variation, Wing Attack, Fianchetto Variation",-0.23529411764705882,-0.03165774109814676,-0.20363637654891206
1398966,Queen's Gambit Declined: Cambridge Springs Defense: Rubinstein Variation,Queen's Gambit Declined, Cambridge Springs Defense: Rubinstein Variation,-0.23529411764705882,0.09342300002596526,-0.3287171176730241
1996671,Lasker Simul Special,Lasker Simul Special,,-0.23587223587223588,-0.23587223587223588,0.0
483930,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",Sicilian Defense," Modern Variations, Anti-Qxd4 Move Order Accepted",-0.2361111111111111,-0.03165774109814676,-0.20445337001296435
1735706,Slav Defense: Czech Variation,Slav Defense, Czech Variation,-0.23636363636363636,0.0632993417686982,-0.29966297813233456
567501,"Alekhine Defense: Four Pawns Attack, Fianchetto Variation",Alekhine Defense," Four Pawns Attack, Fianchetto Variation",-0.23728813559322035,-0.023092493906721197,-0.21419564168649916
136483,"French Defense: Tarrasch Variation, Haberditz Variation",French Defense," Tarrasch Variation, Haberditz Variation",-0.23809523809523808,-0.001258634820278656,-0.23683660327495942
571187,"Alekhine Defense: Modern, Flohr Variation",Alekhine Defense," Modern, Flohr Variation",-0.23809523809523808,-0.023092493906721197,-0.2150027441885169
454169,"Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation",Sicilian Defense," Smith-Morra Gambit Declined, Alapin Formation",-0.23853211009174313,-0.03165774109814676,-0.20687436899359637
1998759,"King's Indian, Orthodox, 7...Nbd7 8.Re1",King's Indian,"Orthodox, 7...Nbd7 8.Re1",-0.24,-0.05581395348837209,-0.1841860465116279
1397484,"Queen's Gambit Declined: Slav, Dutch Variation",Queen's Gambit Declined," Slav, Dutch Variation",-0.24,0.09342300002596526,-0.33342300002596525
149874,King's Gambit Accepted,King's Gambit Accepted,,-0.24074074074074073,0.15463105064498736,-0.3953717913857281
1129596,King's Pawn Game: King's Head Opening,King's Pawn Game, King's Head Opening,-0.24293785310734464,0.018338335176117517,-0.26127618828346216
1646326,"Ruy Lopez: Exchange Variation, Alapin Gambit",Ruy Lopez," Exchange Variation, Alapin Gambit",-0.24475524475524477,0.07842768035777334,-0.3231829251130181
1972175,"Benko Gambit Accepted, Modern Variation",Benko Gambit Accepted,Modern Variation,-0.2469879518072289,-0.10729253981559095,-0.13969541199163796
527144,"Vienna Game: Vienna Gambit, Hamppe-Muzio Gambit",Vienna Game," Vienna Gambit, Hamppe-Muzio Gambit",-0.25,0.12093195266272189,-0.3709319526627219
1962729,"Queen's Indian Defense: Fianchetto Variation, Check Variation",Queen's Indian Defense," Fianchetto Variation, Check Variation",-0.25,-0.03280224929709466,-0.21719775070290534
1196261,"English Opening: King's English Variation, Botvinnik System",English Opening," King's English Variation, Botvinnik System",-0.25,0.07679435019574729,-0.3267943501957473
1195189,"English Opening: Anglo-Indian Defense, Anglo-Gruenfeld Variation #2",English Opening," Anglo-Indian Defense, Anglo-Gruenfeld Variation #2",-0.25,0.07679435019574729,-0.3267943501957473
485578,"Sicilian Defense: Dragon Variation, Fianchetto Variation",Sicilian Defense," Dragon Variation, Fianchetto Variation",-0.25,-0.03165774109814676,-0.21834225890185324
875025,King's Indian Attack: Smyslov Variation,King's Indian Attack, Smyslov Variation,-0.25,0.13056621323101966,-0.3805662132310197
1036591,"Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Alatortsev-Lisitsyn Line",Dutch Defense," Classical Variation, Ilyin-Zhenevsky Variation, Alatortsev-Lisitsyn Line",-0.25,0.02104436592069101,-0.27104436592069103
1650770,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense, Siesta Variation",Ruy Lopez," Morphy Defense, Modern Steinitz Defense, Siesta Variation",-0.25,0.07842768035777334,-0.32842768035777337
1836211,Owen Defense: Naselwaus Gambit,Owen Defense, Naselwaus Gambit,-0.25,0.07193298775448877,-0.32193298775448875
1650827,"Ruy Lopez: Berlin Defense, Duras Variation",Ruy Lopez," Berlin Defense, Duras Variation",-0.25,0.07842768035777334,-0.32842768035777337
1873726,"King's Gambit, Falkbeer Countergambit, Anderssen Attack",King's Gambit,"Falkbeer Countergambit, Anderssen Attack",-0.25,0.1733809833225038,-0.4233809833225038
1706511,Anderssen Opening: Polish Gambit,Anderssen Opening, Polish Gambit,-0.25,-0.11563517915309446,-0.13436482084690554
1929533,"Catalan Opening: Open Defense, Modern Sharp Variation",Catalan Opening," Open Defense, Modern Sharp Variation",-0.25,0.17277486910994763,-0.42277486910994766
1927712,"King's Gambit Declined: Falkbeer, Charousek Gambit",King's Gambit Declined," Falkbeer, Charousek Gambit",-0.25,0.13670941099760922,-0.38670941099760925
685483,Caro-Kann Defense: Alekhine Gambit,Caro-Kann Defense, Alekhine Gambit,-0.25384615384615383,-0.03327367742859188,-0.22057247641756195
1352404,Scotch Game: Steinitz Variation,Scotch Game, Steinitz Variation,-0.2549019607843137,0.11008204076400462,-0.36498400154831834
1632118,"Ruy Lopez: Schliemann Defense, Tartakower Variation",Ruy Lopez," Schliemann Defense, Tartakower Variation",-0.2558139534883721,0.07842768035777334,-0.33424163384614547
1735197,Slav Defense: Diemer Gambit,Slav Defense, Diemer Gambit,-0.256140350877193,0.0632993417686982,-0.3194396926458912
1910655,Latvian Gambit: Clam Gambit,Latvian Gambit, Clam Gambit,-0.2571428571428571,-0.019057702488088937,-0.23808515465476818
486067,Sicilian Defense: Grob Variation,Sicilian Defense, Grob Variation,-0.2608695652173913,-0.03165774109814676,-0.22921182411924454
478826,Sicilian Defense: Kronberger Variation,Sicilian Defense, Kronberger Variation,-0.2608695652173913,-0.03165774109814676,-0.22921182411924454
1263957,"Four Knights Game: Rubinstein Countergambit, 5.Be2",Four Knights Game," Rubinstein Countergambit, 5.Be2",-0.26666666666666666,0.007619577308120133,-0.2742862439747868
1359404,Scotch Game: Alekhine Gambit,Scotch Game, Alekhine Gambit,-0.26666666666666666,0.11008204076400462,-0.3767487074306713
527189,Vienna Game: Hamppe-Meitner Variation,Vienna Game, Hamppe-Meitner Variation,-0.26666666666666666,0.12093195266272189,-0.38759861932938855
1650417,Ruy Lopez: Noah's Ark Trap,Ruy Lopez, Noah's Ark Trap,-0.26666666666666666,0.07842768035777334,-0.34509434702444
880472,"Queen's Pawn Opening: Veresov, Richter Attack",Queen's Pawn Opening," Veresov, Richter Attack",-0.2677165354330709,-0.13647058823529412,-0.13124594719777677
1130642,King's Pawn Game: Tortoise Opening,King's Pawn Game, Tortoise Opening,-0.2697841726618705,0.018338335176117517,-0.288122507837988
1735695,"Slav Defense: Czech Variation, Carlsbad Variation",Slav Defense," Czech Variation, Carlsbad Variation",-0.2727272727272727,0.0632993417686982,-0.33602661449597093
1965176,"Pterodactyl Defense: Western, Anhanguera",Pterodactyl Defense," Western, Anhanguera",-0.2727272727272727,-0.03219315895372234,-0.24053411377355038
136253,"French Defense: Classical Variation, Vistaneckis (Nimzowitsch) Variation",French Defense," Classical Variation, Vistaneckis (Nimzowitsch) Variation",-0.27586206896551724,-0.001258634820278656,-0.2746034341452386
1433134,Center Game: Normal Variation,Center Game, Normal Variation,-0.2765855984740105,-0.011753256475520288,-0.2648323419984902
931655,"Italian Game: Evans Gambit, Anderssen Defense",Italian Game," Evans Gambit, Anderssen Defense",-0.2765957446808511,0.09855521155830753,-0.3751509562391586
1644641,"Ruy Lopez: Open Variations, Main Line",Ruy Lopez," Open Variations, Main Line",-0.2777777777777778,0.07842768035777334,-0.35620545813555116
1962637,"Queen's Indian Defense: Fianchetto Variation, Check Variation, Intermezzo Line",Queen's Indian Defense," Fianchetto Variation, Check Variation, Intermezzo Line",-0.2777777777777778,-0.03280224929709466,-0.24497552848068313
1894229,"Van Geet Opening: Caro-Kann Variation, St. Patrick's Attack",Van Geet Opening," Caro-Kann Variation, St. Patrick's Attack",-0.2857142857142857,0.01658128875707738,-0.30229557447136307
1503564,"Indian Game: Gedult Attack, Gedult Attack",Indian Game," Gedult Attack, Gedult Attack",-0.2857142857142857,-0.05488098100504929,-0.2308333047092364
974457,King's Indian Defense: Semi-Averbakh System,King's Indian Defense, Semi-Averbakh System,-0.2857142857142857,0.01557349639325467,-0.30128778210754037
805379,"Queen's Pawn Game: Barry Attack, Gruenfeld Variation",Queen's Pawn Game," Barry Attack, Gruenfeld Variation",-0.2857142857142857,0.041878140438289066,-0.3275924261525748
1991244,Sodium Attack,Sodium Attack,,-0.2875816993464052,-0.2792207792207792,-0.008360920125626004
482942,Sicilian Defense: Boleslavsky Variation,Sicilian Defense, Boleslavsky Variation,-0.28865979381443296,-0.03165774109814676,-0.2570020527162862
483537,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Sosonko Variation",Sicilian Defense," Dragon Variation, Yugoslav Attack, Sosonko Variation",-0.2903225806451613,-0.03165774109814676,-0.2586648395470146
1979648,"Blackmar-Diemer Gambit Declined, Brombacher Countergambit",Blackmar-Diemer Gambit Declined,Brombacher Countergambit,-0.2909090909090909,0.029850746268656716,-0.3207598371777476
1259578,"Four Knights Game: Italian Variation, Noa Gambit",Four Knights Game," Italian Variation, Noa Gambit",-0.2926829268292683,0.007619577308120133,-0.3003025041373884
1793163,"Nimzo-Indian Defense: Normal Variation, Taimanov Variation",Nimzo-Indian Defense," Normal Variation, Taimanov Variation",-0.2926829268292683,0.0305304944063515,-0.3232134212356198
1523447,Bird Opening: Mujannah,Bird Opening, Mujannah,-0.29411764705882354,0.032215161814688933,-0.32633280887351246
1649931,"Ruy Lopez: Morphy Defense, Bayreuth Variation",Ruy Lopez," Morphy Defense, Bayreuth Variation",-0.29411764705882354,0.07842768035777334,-0.37254532741659685
1754377,"Polish Opening: King's Indian Variation, Schiffler Attack",Polish Opening," King's Indian Variation, Schiffler Attack",-0.29411764705882354,0.031218344230592134,-0.32533599128941565
482046,"Sicilian Defense: Smith-Morra Gambit Accepted, Taimanov Formation",Sicilian Defense," Smith-Morra Gambit Accepted, Taimanov Formation",-0.29411764705882354,-0.03165774109814676,-0.2624599059606768
1975580,Clemenz Opening,Clemenz Opening,,-0.29456576942610463,-0.2952815829528158,0.0007158135267111843
1522886,"Bird Opening: Dutch Variation, Batavo Gambit",Bird Opening," Dutch Variation, Batavo Gambit",-0.2956989247311828,0.032215161814688933,-0.32791408654587173
1852137,Mikenas Defense: Lithuanian Variation,Mikenas Defense, Lithuanian Variation,-0.2976190476190476,0.1288865267074143,-0.4265055743264619
1650092,"Ruy Lopez: Marshall Attack, Modern Variation",Ruy Lopez," Marshall Attack, Modern Variation",-0.3,0.07842768035777334,-0.3784276803577733
158373,King's Gambit Accepted: Soerensen Gambit,King's Gambit Accepted, Soerensen Gambit,-0.3,0.15463105064498736,-0.4546310506449873
1359434,"Scotch Game: Classical Variation, Millennium Variation",Scotch Game," Classical Variation, Millennium Variation",-0.3,0.11008204076400462,-0.4100820407640046
484458,Sicilian Defense: Brussels Gambit,Sicilian Defense, Brussels Gambit,-0.3,-0.03165774109814676,-0.26834225890185326
483367,"Sicilian Defense: Smith-Morra Gambit Declined, Wing Formation",Sicilian Defense," Smith-Morra Gambit Declined, Wing Formation",-0.3,-0.03165774109814676,-0.26834225890185326
866348,"Philidor Defense: Lion Variation, Shirov Gambit",Philidor Defense," Lion Variation, Shirov Gambit",-0.3,0.12452173341872341,-0.4245217334187234
160967,"King's Gambit Accepted, Kieseritzky Gambit, Berlin Defense",King's Gambit Accepted,"Kieseritzky Gambit, Berlin Defense",-0.3,0.15463105064498736,-0.4546310506449873
1443038,Center Game: Hall Variation,Center Game, Hall Variation,-0.3007518796992481,-0.011753256475520288,-0.2889986232237278
1886295,Paleface Attack,Paleface Attack,,-0.30198915009041594,-0.30198915009041594,0.0
246788,Scandinavian Defense: Schiller-Pytel Variation,Scandinavian Defense, Schiller-Pytel Variation,-0.3020833333333333,0.05852482500786154,-0.36060815834119486
1880643,Old Indian Defense: Janowski Variation,Old Indian Defense, Janowski Variation,-0.3023255813953488,0.06268701376421304,-0.36501259515956186
0,French Defense: Carlson Gambit,French Defense, Carlson Gambit,-0.3026315789473684,-0.001258634820278656,-0.30137294412708976
486355,Sicilian Defense: Yates Variation,Sicilian Defense, Yates Variation,-0.3125,-0.03165774109814676,-0.2808422589018532
1791473,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Exchange at c4",Nimzo-Indian Defense," Normal Variation, Gligoric System, Exchange at c4",-0.32,0.0305304944063515,-0.35053049440635153
560008,"Alekhine Defense: Four Pawns Attack, 6...Nc6",Alekhine Defense," Four Pawns Attack, 6...Nc6",-0.32075471698113206,-0.023092493906721197,-0.29766222307441087
686908,Caro-Kann Defense: Labahn Attack,Caro-Kann Defense, Labahn Attack,-0.32142857142857145,-0.03327367742859188,-0.28815489399997957
933427,"Italian Game: Evans Gambit, Slow Variation",Italian Game," Evans Gambit, Slow Variation",-0.3225806451612903,0.09855521155830753,-0.42113585671959786
1105186,King's Pawn Game,King's Pawn Game,,-0.32460447354064376,0.018338335176117517,-0.34294280871676125
1963366,Queen's Indian Defense: Petrosian Variation,Queen's Indian Defense, Petrosian Variation,-0.325,-0.03280224929709466,-0.2921977507029053
476064,"Sicilian Defense: O'Kelly Variation, Quiet System",Sicilian Defense," O'Kelly Variation, Quiet System",-0.32926829268292684,-0.03165774109814676,-0.2976105515847801
805373,"Queen's Pawn Game: Veresov Attack, Two Knights System, Gruenfeld Defense",Queen's Pawn Game," Veresov Attack, Two Knights System, Gruenfeld Defense",-0.3333333333333333,0.041878140438289066,-0.3752114737716224
508266,Nimzowitsch Defense: Hornung Gambit,Nimzowitsch Defense, Hornung Gambit,-0.3333333333333333,0.08834080717488789,-0.4216741405082212
527216,"Vienna Game: Vienna Gambit, Kaufmann Variation",Vienna Game," Vienna Gambit, Kaufmann Variation",-0.3333333333333333,0.12093195266272189,-0.4542652859960552
1245884,"Modern Defense: Semi-Averbakh Variation, Pterodactyl Variation Accepted",Modern Defense," Semi-Averbakh Variation, Pterodactyl Variation Accepted",-0.3333333333333333,0.012958833102284371,-0.34629216643561767
161262,"King's Gambit Accepted, Carrera Gambit",King's Gambit Accepted,Carrera Gambit,-0.3333333333333333,0.15463105064498736,-0.48796438397832065
1398369,"Queen's Gambit Declined: Semi-Slav, Meran",Queen's Gambit Declined," Semi-Slav, Meran",-0.3333333333333333,0.09342300002596526,-0.4267563333592986
1359713,Scotch Game: Paulsen Variation,Scotch Game, Paulsen Variation,-0.3333333333333333,0.11008204076400462,-0.44341537409733794
161249,"King's Gambit Accepted, Kieseritzky Gambit, Brentano Defense",King's Gambit Accepted,"Kieseritzky Gambit, Brentano Defense",-0.3333333333333333,0.15463105064498736,-0.48796438397832065
571181,"Alekhine Defense: Two Pawns Attack, Mikenas Variation",Alekhine Defense," Two Pawns Attack, Mikenas Variation",-0.3333333333333333,-0.023092493906721197,-0.3102408394266121
866424,"Philidor Defense: Lion Variation, Forcing Line",Philidor Defense," Lion Variation, Forcing Line",-0.3333333333333333,0.12452173341872341,-0.4578550667520567
1523902,Bird Opening: Platz Gambit,Bird Opening, Platz Gambit,-0.3333333333333333,0.032215161814688933,-0.36554849514802223
1264013,"Four Knights Game: Spanish Variation, Rubinstein Variation #2",Four Knights Game," Spanish Variation, Rubinstein Variation #2",-0.3333333333333333,0.007619577308120133,-0.34095291064145344
1808210,"Russian Game: Classical Attack, Chigorin Variation, Main Line",Russian Game," Classical Attack, Chigorin Variation, Main Line",-0.3333333333333333,0.14728367498816047,-0.4806170083214938
1432741,Benko Gambit: Fianchetto Variation,Benko Gambit, Fianchetto Variation,-0.3333333333333333,-0.1834710743801653,-0.14986225895316801
1470356,"Queen's Gambit Refused: Baltic Defense, Argentinian Gambit",Queen's Gambit Refused," Baltic Defense, Argentinian Gambit",-0.3333333333333333,0.15286309106649626,-0.4861964243998296
1036615,"Dutch Defense: Manhattan Gambit, Anti-Leningrad",Dutch Defense," Manhattan Gambit, Anti-Leningrad",-0.3333333333333333,0.02104436592069101,-0.35437769925402435
804821,"Queen's Pawn Game: Veresov Attack, Shropshire Defense",Queen's Pawn Game," Veresov Attack, Shropshire Defense",-0.3333333333333333,0.041878140438289066,-0.3752114737716224
1359313,Scotch Game: Tartakower Variation,Scotch Game, Tartakower Variation,-0.3333333333333333,0.11008204076400462,-0.44341537409733794
1808360,"Russian Game: Modern Attack, Trifunovic Variation",Russian Game," Modern Attack, Trifunovic Variation",-0.3333333333333333,0.14728367498816047,-0.4806170083214938
1999505,Zukertort Defense: Drunken Cavalry Variation,Zukertort Defense, Drunken Cavalry Variation,-0.3333333333333333,0.5454545454545454,-0.8787878787878787
1608136,"Semi-Slav Defense: Meran Variation, Old Variation",Semi-Slav Defense," Meran Variation, Old Variation",-0.3333333333333333,0.0930170928845899,-0.4263504262179232
1399031,Queen's Gambit Declined: Spielmann Variation,Queen's Gambit Declined, Spielmann Variation,-0.3333333333333333,0.09342300002596526,-0.4267563333592986
